id,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
27027,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,A,D,T,I,A,A,C,G,F,E,G,E,BI,CL,A,U,AT,A,L,HN,0.668933,0.555782,0.692825,0.473202,0.551723,0.789925,0.844736,0.60659,0.77327,0.74817,0.705501,0.692256,0.576071,0.294583,1511.21
27028,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,B,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,A,D,T,I,A,A,A,I,D,E,J,K,BI,EB,C,N,Y,A,P,KW,0.689151,0.100099,0.150744,0.614134,0.281143,0.8713,0.604571,0.65122,0.64489,0.79139,0.511698,0.519456,0.820538,0.603613,764.86
27035,A,B,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,B,C,B,D,D,A,A,A,A,A,C,D,C,E,C,D,T,L,J,A,B,G,G,G,J,K,BI,CO,A,AS,Y,A,M,HK,0.404463,0.785784,0.762059,0.809278,0.517162,0.609678,0.542126,0.92002,0.4832,0.68039,0.685687,0.74464,0.633362,0.724668,4479.39
27038,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,D,C,B,B,B,A,A,A,A,A,D,D,D,E,E,A,P,I,A,A,C,D,E,J,G,B,AB,EL,A,N,AF,A,L,CR,0.32286,0.358319,0.54977,0.208655,0.413817,0.221699,0.260515,0.25461,0.31399,0.26029,0.24541,0.241676,0.287682,0.611854,1785.74
27042,A,B,A,B,A,A,A,A,B,B,B,B,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,D,B,D,B,D,B,B,C,B,B,D,A,A,A,A,A,C,D,D,E,C,A,P,L,O,A,A,E,F,H,F,B,BI,BT,C,J,AX,A,K,DP,0.497513,0.737068,0.54977,0.452887,0.499798,0.350956,0.363768,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.382969,7235.71
27044,A,B,A,B,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,H,D,D,D,E,C,A,P,F,G,A,A,D,E,H,F,B,BI,CL,C,G,K,A,K,DC,0.462786,0.620805,0.484196,0.83324,0.858841,0.34935,0.362171,0.39455,0.38249,0.35434,0.26014,0.26476,0.327393,0.20984,1624.28
27047,A,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,L,F,A,B,E,E,J,J,K,BI,EL,A,AH,BJ,A,O,DP,0.287238,0.299102,0.462347,0.267727,0.68211,0.327242,0.392775,0.47669,0.25753,0.26894,0.324486,0.318249,0.490001,0.357458,1243.81
27048,A,B,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,B,C,A,A,A,C,A,D,D,D,E,G,A,P,M,J,A,A,I,G,E,E,D,BI,AC,A,E,H,A,J,KR,0.675323,0.358319,0.65431,0.318422,0.281143,0.709965,0.990343,0.57771,0.71934,0.61984,0.859322,0.848992,0.363547,0.823304,13941.61
27051,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,B,B,D,D,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,K,A,A,B,F,F,G,F,B,BI,CH,A,AL,BM,I,K,GS,0.514906,0.127059,0.484196,0.383428,0.777274,0.419042,0.522667,0.54236,0.39849,0.38541,0.430255,0.443374,0.30435,0.701474,3493.09
27052,A,B,A,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,D,E,A,A,P,F,G,A,B,H,F,G,D,B,BI,CS,A,AS,I,A,I,HX,0.640095,0.100099,0.230975,0.62377,0.302678,0.424204,0.406866,0.29758,0.47481,0.59869,0.434083,0.462286,0.274217,0.723573,2370.34
27055,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,D,B,A,A,A,G,H,D,D,C,D,G,D,T,F,A,A,B,K,E,E,J,K,BI,BT,A,AW,Y,A,Q,LQ,0.853789,0.827585,0.280933,0.802892,0.718531,0.942316,0.848326,0.89393,0.83155,0.79863,0.82184,0.810292,0.886284,0.840149,1366.7
27056,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,D,C,B,B,B,A,A,A,A,A,D,B,C,E,E,A,K,K,A,A,A,E,F,H,E,A,AB,AI,A,AV,AU,E,I,GI,0.415686,0.15999,0.506105,0.859731,0.666857,0.263542,0.307312,0.2638,0.38448,0.33924,0.341813,0.335036,0.193619,0.256228,784.26
27073,A,B,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,D,B,D,B,B,B,B,C,B,B,C,A,A,A,B,H,E,D,D,E,E,A,P,F,G,B,A,D,E,J,G,B,BI,EG,C,E,AE,A,K,CK,0.312802,0.681761,0.711159,0.412789,0.422268,0.220686,0.268988,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.804596,14951.47
27074,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,G,A,A,A,E,E,I,K,K,BI,EG,C,AH,AE,A,O,DJ,0.32033,0.681761,0.527991,0.373816,0.422268,0.440945,0.374687,0.31796,0.32128,0.44467,0.327915,0.32157,0.605077,0.237871,2971.35
27079,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,A,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,A,A,A,A,F,F,F,F,D,BI,AC,A,E,AT,J,K,HC,0.491714,0.358319,0.527991,0.309621,0.364322,0.480076,0.896625,0.45883,0.5084,0.42828,0.535044,0.523266,0.312885,0.823304,2707.91
27082,B,B,A,A,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,D,B,B,D,D,B,B,C,B,D,B,A,A,A,G,H,D,B,C,E,C,D,T,F,C,A,B,G,E,F,J,K,BI,AI,A,F,AJ,C,O,HV,0.438385,0.422197,0.280933,0.364302,0.348388,0.704364,0.562866,0.34987,0.44767,0.53881,0.4922,0.481306,0.654753,0.746103,1084.28
27084,B,B,A,A,B,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,A,C,B,B,B,A,A,A,A,A,C,B,D,E,C,A,P,J,I,A,B,E,E,I,G,B,BI,V,A,AH,BM,A,K,DJ,0.475784,0.422197,0.484196,0.534409,0.78323,0.331919,0.33616,0.36083,0.39849,0.39599,0.29775,0.301921,0.351299,0.230566,2568.5
27089,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,D,D,D,A,B,C,B,D,B,A,A,A,A,A,C,B,C,E,A,D,T,O,A,A,C,K,E,F,K,K,BI,EB,A,AS,Y,A,Q,LO,0.703859,0.299102,0.150744,0.62377,0.534484,0.8629,0.621197,0.64577,0.64296,0.79504,0.644013,0.665644,0.876533,0.724163,4254.36
27094,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,B,B,B,A,B,D,B,A,A,A,G,H,C,D,C,E,C,D,T,I,A,A,A,G,G,F,J,E,BI,CL,A,S,A,F,M,HV,0.497513,0.620805,0.762059,0.275813,0.491114,0.729878,0.808337,0.30768,0.42289,0.7877,0.797841,0.785706,0.669664,0.673984,888.47
27096,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,C,B,A,B,B,B,A,A,A,A,A,D,B,D,E,A,A,P,I,C,A,B,E,F,G,D,B,AB,DW,A,R,Q,A,I,GK,0.677861,0.358319,0.634224,0.74604,0.413817,0.431689,0.410922,0.49462,0.521,0.61459,0.453334,0.443374,0.282249,0.441926,1166.45
27099,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,B,H,D,B,C,E,A,C,T,F,A,A,A,K,F,G,H,G,BI,EG,E,AP,L,A,O,LM,0.893232,0.15999,0.230975,0.705434,0.281143,0.746466,0.495687,0.76827,0.93383,0.7877,0.757468,0.74464,0.81255,0.353965,1292.82
27101,A,B,A,B,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,B,B,B,C,B,B,B,A,A,A,C,A,D,D,E,D,E,A,S,M,F,A,A,D,E,I,J,I,BI,CS,K,Y,L,A,N,DD,0.299256,0.681761,0.54977,0.730249,0.372405,0.344288,0.354907,0.95332,0.33051,0.3148,0.291268,0.286079,0.48667,0.42759,4069.82
27102,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,I,A,A,B,E,E,H,F,B,BI,EB,A,AP,AE,C,K,DJ,0.480125,0.358319,0.484196,0.373816,0.674529,0.317735,0.362399,0.26847,0.41471,0.43919,0.307628,0.301921,0.315758,0.356185,860.28
27107,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,C,A,D,D,D,E,C,A,P,M,A,A,A,F,G,G,G,D,BI,EG,A,E,H,E,J,GS,0.324129,0.620805,0.692825,0.284048,0.281143,0.394921,0.691266,0.4293,0.43111,0.43919,0.569745,0.55738,0.282249,0.798024,1300.26
27110,A,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,A,A,C,B,D,B,A,A,A,A,A,C,C,C,E,E,D,T,I,F,A,B,G,E,H,J,K,BI,CL,A,U,L,A,O,HJ,0.470002,0.488789,0.230975,0.652072,0.372405,0.487419,0.408773,0.93736,0.5105,0.43373,0.396226,0.387819,0.633362,0.297862,1778.45
27113,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,A,C,A,B,G,G,F,J,E,BI,CL,A,E,A,A,M,HV,0.51056,0.785784,0.762059,0.275813,0.430765,0.730341,0.844671,0.30768,0.42289,0.7877,0.797841,0.785706,0.669664,0.806091,961.77
27114,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,C,D,B,B,C,B,B,C,A,A,A,A,A,D,D,D,E,C,A,P,G,G,A,A,F,F,G,F,D,BI,CL,A,J,AN,A,K,GS,0.503312,0.245921,0.61366,0.189137,0.281143,0.423055,0.639251,0.25461,0.39849,0.42828,0.4922,0.519456,0.321548,0.384334,2893.88
27116,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,A,D,D,D,E,C,A,P,O,D,A,A,E,F,H,F,B,BI,BT,A,U,AX,A,K,DP,0.497513,0.737068,0.54977,0.452887,0.499798,0.350956,0.363768,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.290696,739.96
27121,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,C,C,A,B,D,B,D,A,A,G,H,D,C,C,E,A,C,T,J,A,A,A,K,F,F,G,G,BI,CS,A,Y,AD,A,O,LM,0.905798,0.555782,0.336963,0.696873,0.281143,0.844563,0.517666,0.97123,0.93383,0.8351,0.832976,0.832658,0.810511,0.434733,1430.14
27122,B,B,A,A,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,D,A,A,P,H,I,C,A,G,F,G,F,B,AB,EG,A,AS,K,A,K,HM,0.634734,0.620805,0.336963,0.894723,0.811271,0.456654,0.42328,0.36083,0.46853,0.51666,0.4961,0.485119,0.363547,0.732606,2652.45
27123,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,E,E,E,A,S,A,A,A,A,D,E,K,J,I,AB,CS,A,AU,BC,F,N,CK,0.2497,0.299102,0.592681,0.688173,0.281143,0.235169,0.310472,0.53642,0.30859,0.35434,0.199654,0.214808,0.476684,0.202757,1783.32
27128,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,A,B,A,B,A,A,A,G,H,D,B,A,E,C,A,E,G,D,A,A,G,L,F,D,H,BI,BT,A,AH,U,A,E,KH,0.300473,0.245921,0.944251,0.236924,0.281143,0.397735,1,0.35533,0.30859,0.66076,0.944764,0.939023,0.129356,0.227776,14163.63
27129,A,B,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,D,B,B,B,D,B,B,C,B,B,B,A,A,A,B,A,D,D,D,E,E,A,P,D,D,A,A,D,E,J,G,B,BI,EG,C,AH,AE,A,K,CK,0.305371,0.555782,0.711159,0.412789,0.302678,0.220282,0.313757,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.231119,1656.02
27132,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,D,A,A,B,B,B,A,A,A,A,A,A,B,C,E,E,A,N,I,A,A,A,D,E,J,H,B,AB,EB,C,S,X,A,L,CU,0.287238,0.422197,0.506105,0.944513,0.82168,0.234535,0.271323,0.64027,0.31763,0.2123,0.217678,0.230661,0.307181,0.677282,100
27138,A,B,A,A,A,B,A,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,D,D,D,B,B,C,B,D,B,A,A,A,C,A,D,B,C,E,A,B,T,L,J,A,A,K,E,F,L,C,BI,CM,A,AF,Y,E,R,LO,0.772995,0.555782,0.129646,0.62377,0.288217,0.851236,0.50151,0.24123,0.89888,0.81591,0.644013,0.630853,0.919827,0.213324,5276.88
27141,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,D,C,B,B,D,A,A,A,C,A,D,D,D,E,E,A,P,G,D,A,A,D,E,J,G,B,BI,EG,A,AF,AE,A,K,CK,0.305371,0.555782,0.711159,0.412789,0.302678,0.220282,0.313757,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.21121,3343.22
27142,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,B,H,D,B,C,E,A,C,T,F,A,A,D,K,F,F,H,G,BI,CL,A,E,L,A,O,LM,0.893784,0.245921,0.230975,0.705434,0.281143,0.805297,0.515497,0.76827,0.93383,0.7877,0.757468,0.74464,0.81255,0.815736,5319.73
27149,B,B,A,B,B,A,A,B,B,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,B,D,B,A,D,D,B,B,C,B,D,B,D,A,A,B,H,D,D,C,D,A,C,T,F,M,B,B,K,F,F,I,G,BI,BC,C,AT,AX,A,P,LX,0.8761,0.785784,0.280933,0.493605,0.281143,0.867427,0.663672,0.67787,0.91183,0.82249,0.837272,0.826178,0.856518,0.76487,1898.2
27151,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,N,D,A,B,F,G,G,E,D,BI,CL,A,J,AN,A,J,GS,0.490265,0.15999,0.61366,0.189137,0.281143,0.376532,0.635144,0.25461,0.35897,0.38541,0.4922,0.519456,0.256038,0.382908,2172.33
27152,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,A,A,C,B,B,B,A,A,A,A,A,C,D,C,E,A,A,D,N,C,A,G,G,H,F,F,D,BI,CL,A,E,AT,A,J,HN,0.415686,0.827585,0.832339,0.473202,0.551723,0.475382,0.9174,0.46477,0.43111,0.37493,0.802827,0.790803,0.253506,0.811621,24477.71
27156,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,B,D,B,B,C,B,D,B,D,A,A,C,A,D,C,C,E,E,C,T,O,A,A,C,F,E,H,G,G,BI,EG,A,E,L,A,P,DT,0.719328,0.422197,0.397983,0.775744,0.281143,0.494473,0.422919,0.93302,0.7628,0.29134,0.359572,0.352251,0.585809,0.806906,3936.02
27157,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,C,B,A,C,B,B,B,A,A,A,A,A,D,B,D,D,A,A,P,A,A,A,A,F,E,G,E,B,AB,EB,C,U,X,A,J,GT,0.596331,0.422197,0.201309,0.89851,0.422268,0.385407,0.389836,0.53642,0.427,0.52221,0.291268,0.286079,0.287682,0.295447,986.57
